57343.169999999925	99.0	99.0
57357.93000000017	14.26	0.01
57360.14000000013	99.0	99.0
57361.919999999925	14.3	0.01
57366.060000000056	99.0	99.0
57374.189999999944	99.0	99.0
57376.87999999989	14.68	0.01
57379.810000000056	14.7	0.01
57388.85000000009	15.02	0.01
57389.85000000009	15.07	0.01
57390.91000000015	15.06	0.01
57392.810000000056	15.14	0.01
57399.85999999987	15.24	0.02
57400.830000000075	15.25	0.01
57402.87999999989	15.27	0.01
57403.939999999944	15.24	0.01
57406.02000000002	99.0	99.0
57406.919999999925	99.0	99.0
57407.93000000017	99.0	99.0
57409.85999999987	15.49	0.01
57412.810000000056	15.51	0.01
57417.77000000002	15.52	0.01
57418.779999999795	15.52	0.01
57419.79000000004	15.57	0.01
57420.720000000205	15.63	0.01
57423.02000000002	99.0	99.0
57428.75	15.64	0.01
57429.83999999985	15.7	0.02
57430.810000000056	15.7	0.03
57431.85999999987	15.72	0.01
57432.87000000011	99.0	99.0
57442.689999999944	15.86	0.01
57445.75	15.91	0.01
57446.799999999814	15.94	0.01
57447.79000000004	15.95	0.01
57449.75	99.0	99.0
57464.89000000013	99.0	99.0
57465.810000000056	16.22	0.01
57475.74000000022	16.47	0.02
57486.64000000013	16.64	0.03
57490.72999999998	99.0	99.0
57498.720000000205	16.79	0.02
57505.93000000017	16.89	0.01
57525.89999999991	99.0	99.0
57569.68000000017	99.0	99.0
57722.06999999983	99.0	99.0
57728.18000000017	99.0	99.0
